po_line_id,po_id,order_date,supplier_id,part_id,warehouse_id,quantity_ordered,promised_date,received_date,quantity_received,unit_cost_gbp,order_status
POL001491,PO000497,2026-03-21,S043,P0011,W04,186,2026-04-07,2026-04-13,159,588.28,Complete
POL001492,PO000498,2025-05-02,S019,P0040,W03,490,2025-05-31,2025-05-29,490,348.43,Complete
POL001493,PO000498,2026-07-31,S037,P0085,W02,368,2026-08-21,2026-08-20,368,96.47,Complete
POL001494,PO000498,2025-11-22,S036,P0041,W04,260,2025-12-16,2025-12-21,260,187.52,Complete
POL001495,PO000499,2025-11-24,S023,P0107,W02,6,2025-12-18,2025-12-25,6,15.58,Partial
POL001496,PO000499,2026-02-25,S047,P0039,W01,402,2026-03-25,2026-03-26,402,192.44,Complete
POL001497,PO000499,2026-04-07,S039,P0056,W04,225,2026-04-12,2026-04-10,225,68.82,Complete
POL001498,PO000500,2026-07-26,S043,P0054,W03,429,2026-08-09,2026-08-07,429,438.56,Complete
POL001499,PO000500,2025-12-16,S005,P0003,W04,392,2025-12-30,2025-12-27,392,407.59,Complete
POL001500,PO000500,2026-01-02,S024,P0098,W03,497,2026-01-09,2026-01-13,497,71.52,Complete
POL001501,PO000501,2026-03-24,S046,P0017,W01,63,2026-04-07,2026-04-15,63,281.11,Complete
POL001502,PO000501,2025-06-03,S040,P0057,W01,430,2025-06-16,2025-06-20,430,490.13,Complete
POL001503,PO000501,2025-07-04,S022,P0109,W01,357,2025-07-20,2025-07-21,357,529.52,Complete
POL001504,PO000502,2026-01-11,S004,P0120,W02,150,2026-01-19,2026-01-31,150,566.82,Complete
POL001505,PO000502,2025-02-08,S014,P0028,W02,423,2025-03-04,2025-03-05,423,527.98,Complete
POL001506,PO000502,2025-07-12,S028,P0046,W05,284,2025-07-31,2025-08-09,284,619.35,Complete
POL001507,PO000503,2026-03-07,S031,P0068,W04,331,2026-03-24,2026-03-19,331,214.69,Complete
POL001508,PO000503,2026-08-09,S045,P0084,W05,481,2026-09-02,2026-09-05,461,449.59,Open
POL001509,PO000503,2025-11-08,S005,P0031,W03,288,2025-11-20,2025-11-16,288,139.48,Complete
POL001510,PO000504,2025-08-28,S020,P0066,W02,318,2025-09-09,2025-09-05,318,549.79,Complete
POL001511,PO000504,2025-09-22,S014,P0101,W03,433,2025-10-17,2025-10-14,433,603.31,Complete
POL001512,PO000504,2026-02-16,S047,P0092,W05,385,2026-03-16,2026-03-18,385,675.09,Complete
POL001513,PO000505,2025-11-23,S008,P0099,W02,322,2025-12-01,2025-11-30,322,100.02,Complete
POL001514,PO000505,2025-01-14,S011,P0107,W04,453,2025-02-05,2025-01-26,453,14.8,Complete
POL001515,PO000505,2025-11-20,S015,P0104,W01,455,2025-12-01,2025-11-30,455,555.37,Complete
POL001516,PO000506,2025-08-29,S006,P0062,W05,308,2025-09-12,2025-09-10,308,569.09,Complete
POL001517,PO000506,2026-02-25,S031,P0117,W04,53,2026-03-18,2026-03-10,53,265.66,Complete
POL001518,PO000506,2026-06-10,S026,P0060,W05,347,2026-06-17,2026-06-21,347,162.78,Complete
POL001519,PO000507,2026-08-01,S027,P0086,W02,169,2026-08-20,2026-09-06,169,76.31,Open
POL001520,PO000507,2026-01-02,S044,P0114,W04,296,2026-01-27,2026-02-01,296,616.66,Complete
POL001521,PO000507,2025-08-06,S021,P0006,W02,191,2025-08-11,2025-08-22,191,319.22,Complete
POL001522,PO000508,2025-09-24,S015,P0113,W03,172,2025-10-05,2025-09-30,172,436.64,Complete
POL001523,PO000508,2025-04-16,S019,P0099,W02,487,2025-05-12,2025-05-07,487,102.58,Complete
POL001524,PO000508,2026-07-16,S039,P0120,W01,128,2026-07-25,2026-07-26,128,564.13,Complete
POL001525,PO000509,2026-05-24,S026,P0093,W03,84,2026-06-01,2026-06-02,70,208.01,Complete
POL001526,PO000509,2026-05-28,S009,P0019,W03,318,2026-06-18,2026-06-20,318,500.82,Complete
POL001527,PO000509,2025-07-16,S034,P0037,W01,323,2025-07-31,2025-08-06,323,218.76,Complete
POL001528,PO000510,2025-07-13,S036,P0001,W02,490,2025-08-04,2025-08-04,490,400.06,Complete
POL001529,PO000510,2026-05-29,S012,P0073,W01,33,2026-06-22,2026-06-29,33,12.53,Complete
POL001530,PO000510,2025-11-23,S027,P0053,W04,458,2025-12-13,2025-12-10,458,509.56,Complete
POL001531,PO000511,2026-02-27,S028,P0057,W02,420,2026-03-15,2026-03-14,420,470.55,Complete
POL001532,PO000511,2025-10-21,S009,P0089,W01,108,2025-11-08,2025-11-03,108,183.32,Complete
POL001533,PO000511,2025-09-23,S001,P0099,W03,410,2025-10-14,2025-09-27,410,94.63,Complete
POL001534,PO000512,2026-01-15,S035,P0009,W05,422,2026-01-24,2026-01-16,422,320.99,Complete
POL001535,PO000512,2026-05-03,S030,P0111,W05,61,2026-05-14,2026-05-20,61,151.79,Complete
POL001536,PO000512,2025-07-20,S035,P0045,W05,15,2025-07-29,2025-08-06,15,297.67,Complete
POL001537,PO000513,2026-05-01,S019,P0091,W01,332,2026-05-26,2026-05-20,332,443.04,Complete
POL001538,PO000513,2025-05-27,S025,P0070,W02,296,2025-06-15,2025-06-22,296,595.82,Complete
POL001539,PO000513,2025-08-30,S048,P0054,W05,432,2025-09-10,2025-08-29,432,400.6,Complete
POL001540,PO000514,2026-07-02,S011,P0026,W04,465,2026-07-27,2026-07-23,465,471.63,Complete
POL001541,PO000514,2026-07-27,S032,P0023,W03,56,2026-08-15,2026-08-14,56,77.78,Complete
POL001542,PO000514,2026-07-09,S007,P0088,W05,479,2026-07-24,2026-07-31,479,263.22,Complete
POL001543,PO000515,2025-07-09,S004,P0039,W01,427,2025-07-20,2025-07-31,427,194.54,Complete
POL001544,PO000515,2026-05-21,S046,P0028,W03,303,2026-06-03,2026-06-02,303,471.63,Complete
POL001545,PO000515,2026-07-16,S007,P0001,W03,183,2026-08-02,2026-08-03,183,368.4,Complete
POL001546,PO000516,2026-08-10,S032,P0101,W05,317,2026-08-30,2026-09-06,317,681.5,Open
POL001547,PO000516,2025-01-13,S025,P0048,W03,284,2025-01-31,2025-02-14,284,460.55,Partial
POL001548,PO000516,2026-03-23,S039,P0042,W03,198,2026-03-31,2026-04-08,198,572.6,Complete
POL001549,PO000517,2026-08-22,S027,P0045,W05,43,2026-09-12,2026-09-19,43,293.22,Open
POL001550,PO000517,2026-04-04,S034,P0072,W02,363,2026-04-18,2026-04-24,363,104.09,Complete
POL001551,PO000517,2025-05-20,S043,P0058,W01,156,2025-06-07,2025-06-05,156,171.72,Partial
POL001552,PO000518,2026-04-03,S040,P0066,W03,126,2026-04-17,2026-04-26,126,596.75,Complete
POL001553,PO000518,2025-03-05,S035,P0034,W04,190,2025-03-13,2025-03-18,190,267.04,Complete
POL001554,PO000518,2025-10-16,S008,P0036,W03,21,2025-10-22,2025-10-18,21,577.5,Complete
POL001555,PO000519,2026-01-11,S009,P0104,W04,198,2026-01-31,2026-02-08,198,530.42,Complete
POL001556,PO000519,2025-10-01,S024,P0053,W02,418,2025-10-08,2025-10-12,418,491.89,Complete
POL001557,PO000519,2026-02-24,S032,P0117,W01,367,2026-03-19,2026-03-23,367,253.27,Complete
POL001558,PO000520,2025-05-25,S033,P0102,W04,34,2025-06-23,2025-06-25,34,429.16,Complete
POL001559,PO000520,2025-12-30,S038,P0086,W05,168,2026-01-22,2026-01-21,168,87.27,Complete
POL001560,PO000520,2026-01-22,S005,P0066,W04,334,2026-02-04,2026-02-09,334,631.93,Complete
POL001561,PO000521,2026-01-16,S009,P0101,W02,465,2026-02-03,2026-02-17,465,650.65,Complete
POL001562,PO000521,2025-06-23,S008,P0007,W02,221,2025-07-02,2025-07-14,221,470.74,Complete
POL001563,PO000521,2025-07-03,S026,P0060,W03,494,2025-07-13,2025-07-13,494,160.05,Complete
POL001564,PO000522,2025-06-04,S031,P0086,W03,26,2025-06-24,2025-06-14,26,90.95,Complete
POL001565,PO000522,2025-10-05,S006,P0013,W02,455,2025-10-21,2025-10-19,455,286.44,Complete
POL001566,PO000522,2025-12-18,S042,P0022,W02,84,2026-01-12,2026-01-14,84,376.99,Complete
POL001567,PO000523,2025-08-06,S015,P0008,W02,366,2025-08-19,2025-08-22,366,55.82,Complete
POL001568,PO000523,2025-09-03,S032,P0059,W03,54,2025-09-22,2025-09-28,54,609.53,Complete
POL001569,PO000523,2025-06-21,S037,P0065,W02,494,2025-07-13,2025-07-18,494,403.69,Complete
POL001570,PO000524,2025-05-12,S002,P0057,W03,111,2025-06-05,2025-06-11,111,487.18,Complete
POL001571,PO000524,2026-01-30,S042,P0007,W05,187,2026-02-24,2026-02-22,187,562.3,Complete
POL001572,PO000524,2026-05-05,S047,P0059,W02,319,2026-06-01,2026-05-31,319,597.36,Complete
POL001573,PO000525,2025-06-24,S047,P0107,W01,29,2025-07-22,2025-07-18,29,15.06,Partial
POL001574,PO000525,2026-06-01,S007,P0004,W05,287,2026-06-20,2026-06-23,274,16.21,Complete
POL001575,PO000525,2025-12-09,S019,P0094,W01,149,2026-01-06,2026-01-12,149,593.23,Complete
POL001576,PO000526,2025-04-11,S012,P0033,W05,219,2025-05-04,2025-05-11,192,344.25,Complete
POL001577,PO000526,2025-08-08,S022,P0009,W03,169,2025-08-26,2025-08-14,169,306.16,Complete
POL001578,PO000526,2025-01-05,S047,P0007,W03,422,2025-02-03,2025-02-07,405,526.08,Complete
POL001579,PO000527,2025-01-24,S037,P0002,W03,230,2025-02-11,2025-02-07,230,224.47,Complete
POL001580,PO000527,2025-07-21,S038,P0050,W04,377,2025-08-13,2025-08-18,377,540.19,Complete
POL001581,PO000527,2025-09-30,S021,P0060,W04,25,2025-10-04,2025-09-30,25,173.22,Complete
POL001582,PO000528,2026-04-24,S045,P0075,W05,342,2026-05-19,2026-05-25,342,92.69,Complete
POL001583,PO000528,2025-03-22,S045,P0010,W01,194,2025-04-14,2025-04-12,186,355.79,Complete
POL001584,PO000528,2026-05-19,S039,P0079,W01,301,2026-05-26,2026-05-24,301,488.23,Complete
POL001585,PO000529,2025-05-21,S040,P0089,W02,424,2025-06-02,2025-06-08,424,203.65,Complete
POL001586,PO000529,2025-03-24,S032,P0008,W01,349,2025-04-14,2025-04-12,349,56.75,Complete
POL001587,PO000529,2026-02-24,S005,P0082,W05,179,2026-03-12,2026-03-19,179,580.36,Complete
POL001588,PO000530,2026-04-10,S014,P0015,W01,117,2026-05-01,2026-05-17,117,218.23,Complete
POL001589,PO000530,2025-12-29,S037,P0053,W01,444,2026-01-16,2026-01-17,444,516.94,Complete
POL001590,PO000530,2025-03-11,S016,P0080,W03,133,2025-04-06,2025-04-05,133,373.75,Complete
POL001591,PO000531,2025-03-11,S009,P0105,W02,22,2025-03-31,2025-04-09,22,297.85,Complete
POL001592,PO000531,2025-08-23,S046,P0064,W02,152,2025-09-05,2025-09-11,152,129.15,Complete
POL001593,PO000531,2025-09-28,S024,P0053,W04,10,2025-10-07,2025-10-18,10,487.01,Complete
POL001594,PO000532,2026-08-23,S042,P0101,W03,371,2026-09-18,2026-09-10,371,595.99,Open
POL001595,PO000532,2025-06-21,S014,P0026,W05,445,2025-07-16,2025-07-16,445,457.66,Complete
POL001596,PO000532,2025-04-26,S018,P0025,W03,218,2025-05-06,,218,200.89,Complete
POL001597,PO000533,2026-07-22,S017,P0056,W05,308,2026-08-07,2026-08-11,308,70.39,Partial
POL001598,PO000533,2025-04-03,S018,P0015,W01,479,2025-04-15,2025-04-11,458,228.79,Complete
POL001599,PO000533,2025-01-16,S022,P0003,W01,462,2025-02-02,2025-01-30,462,381.14,Complete
POL001600,PO000534,2025-09-11,S015,P0044,W02,24,2025-09-23,2025-09-25,24,32.28,Complete
POL001601,PO000534,2025-08-29,S040,P0019,W01,39,2025-09-08,2025-08-30,39,514.54,Complete
POL001602,PO000534,2026-01-07,S016,P0077,W01,194,2026-02-06,2026-01-27,194,78.33,Complete
POL001603,PO000535,2026-06-11,S022,P0066,W02,143,2026-06-28,2026-06-29,143,625.23,Complete
POL001604,PO000535,2026-07-14,S042,P0059,W03,81,2026-08-07,2026-08-23,81,663.77,Complete
POL001605,PO000535,2025-06-23,S021,P0060,W02,79,2025-06-29,2025-07-01,79,154.69,Complete
POL001606,PO000536,2026-08-12,S001,P0012,W02,409,2026-09-03,2026-09-02,409,371.23,Open
POL001607,PO000536,2026-01-15,S001,P0049,W01,100,2026-02-05,2026-02-09,80,644.03,Complete
POL001608,PO000536,2025-02-11,S021,P0009,W01,242,2025-02-20,2025-02-25,242,317.1,Complete
POL001609,PO000537,2026-07-18,S032,P0043,W05,27,2026-08-07,2026-08-08,27,107.5,Complete
POL001610,PO000537,2025-03-24,S046,P0082,W01,311,2025-04-08,2025-04-06,311,502.31,Complete
POL001611,PO000537,2025-12-20,S007,P0119,W04,371,2026-01-06,2025-12-30,371,425.28,Complete
POL001612,PO000538,2026-04-20,S027,P0036,W04,300,2026-05-10,2026-05-28,300,522.01,Complete
POL001613,PO000538,2025-05-30,S014,P0032,W02,146,2025-06-20,2025-06-19,146,28.51,Complete
POL001614,PO000538,2025-06-12,S022,P0081,W02,44,2025-06-29,2025-07-03,44,130.45,Partial
POL001615,PO000539,2025-10-13,S022,P0111,W02,203,2025-10-29,2025-11-05,203,154.92,Complete
POL001616,PO000539,2026-06-15,S015,P0036,W04,392,2026-07-01,2026-07-01,392,517.57,Complete
POL001617,PO000539,2025-05-15,S001,P0101,W01,64,2025-06-04,2025-05-28,64,618.01,Complete
POL001618,PO000540,2026-02-03,S004,P0038,W05,411,2026-02-13,2026-02-13,411,601.07,Complete
POL001619,PO000540,2025-09-29,S026,P0077,W02,457,2025-10-07,2025-10-08,457,82.99,Complete
POL001620,PO000540,2025-03-09,S011,P0026,W03,305,2025-03-31,2025-04-04,305,431.97,Complete
POL001621,PO000541,2026-03-03,S016,P0032,W05,422,2026-04-01,2026-03-30,422,24.89,Complete
POL001622,PO000541,2026-05-15,S005,P0119,W01,144,2026-05-30,2026-05-28,144,469.69,Partial
POL001623,PO000541,2025-12-12,S003,P0047,W05,312,2026-01-03,2026-01-02,312,573.92,Complete
POL001624,PO000542,2025-04-16,S007,P0002,W04,363,2025-05-03,2025-05-07,363,243.34,Complete
POL001625,PO000542,2025-04-04,S019,P0093,W03,358,2025-05-03,2025-05-09,358,207.03,Complete
POL001626,PO000542,2025-09-12,S008,P0016,W01,351,2025-09-21,2025-10-05,351,313.24,Complete
POL001627,PO000543,2025-10-31,S012,P0014,W01,101,2025-11-22,2025-12-04,101,165.67,Complete
POL001628,PO000543,2025-11-28,S015,P0101,W05,456,2025-12-09,2025-12-10,456,601.83,Complete
POL001629,PO000543,2025-05-27,S014,P0042,W03,342,2025-06-21,2025-06-19,342,667.72,Complete
POL001630,PO000544,2025-10-28,S001,P0017,W04,63,2025-11-21,2025-11-19,63,295.05,Complete
POL001631,PO000544,2025-06-27,S006,P0118,W05,321,2025-07-16,2025-07-10,321,273.3,Complete
POL001632,PO000544,2026-02-16,S046,P0034,W03,455,2026-03-04,2026-03-06,448,225.4,Complete
POL001633,PO000545,2026-04-23,S033,P0076,W02,16,2026-05-18,2026-05-14,16,409.11,Complete
POL001634,PO000545,2026-01-27,S006,P0032,W02,444,2026-02-13,2026-02-16,444,27.67,Complete
POL001635,PO000545,2025-01-01,S014,P0070,W04,168,2025-01-22,2025-01-18,168,670.06,Complete
POL001636,PO000546,2026-08-19,S019,P0084,W04,152,2026-09-16,2026-09-22,152,479.6,Open
POL001637,PO000546,2025-01-15,S044,P0091,W02,246,2025-02-06,2025-02-07,246,421.99,Complete
POL001638,PO000546,2026-08-23,S043,P0050,W03,359,2026-09-05,2026-08-30,359,628.25,Open
POL001639,PO000547,2025-01-20,S037,P0074,W03,55,2025-02-11,2025-02-17,55,165.28,Complete
POL001640,PO000547,2025-11-06,S006,P0101,W01,135,2025-11-21,2025-11-29,135,626.07,Complete
POL001641,PO000547,2025-03-05,S024,P0101,W03,404,2025-03-12,2025-03-11,404,671.88,Complete
POL001642,PO000548,2025-02-27,S024,P0090,W04,121,2025-03-06,2025-03-03,121,348.8,Complete
POL001643,PO000548,2026-02-15,S031,P0048,W05,177,2026-03-04,2026-03-01,177,485.33,Complete
POL001644,PO000548,2026-03-13,S041,P0064,W02,322,2026-04-05,2026-04-17,322,112.91,Complete
POL001645,PO000549,2025-03-12,S016,P0117,W02,129,2025-04-11,2025-04-18,129,243.23,Partial
POL001646,PO000549,2026-08-09,S027,P0030,W05,29,2026-08-31,2026-09-14,29,555.38,Open
POL001647,PO000549,2025-07-12,S013,P0084,W05,266,2025-08-08,2025-08-02,266,445.93,Complete
POL001648,PO000550,2025-07-10,S011,P0096,W05,52,2025-08-04,2025-08-11,52,392.75,Complete
POL001649,PO000550,2025-06-28,S016,P0058,W02,196,2025-07-28,2025-07-29,173,188.06,Complete
POL001650,PO000550,2025-10-04,S036,P0104,W02,331,2025-10-28,2025-10-28,331,549.21,Complete
POL001651,PO000551,2025-04-17,S022,P0052,W04,371,2025-05-06,2025-05-10,371,225.97,Complete
POL001652,PO000551,2025-09-12,S033,P0101,W02,476,2025-10-11,2025-10-18,474,695.41,Complete
POL001653,PO000551,2025-05-06,S034,P0078,W04,436,2025-05-21,2025-05-16,436,349.27,Complete
POL001654,PO000552,2025-01-31,S018,P0007,W02,21,2025-02-12,2025-02-06,21,561.44,Complete
POL001655,PO000552,2025-08-10,S046,P0099,W02,245,2025-08-22,2025-08-23,245,103.07,Complete
POL001656,PO000552,2026-02-08,S003,P0084,W05,16,2026-03-05,2026-03-06,16,468.91,Complete
POL001657,PO000553,2026-04-03,S044,P0027,W02,401,2026-04-28,2026-05-04,401,525.28,Complete
POL001658,PO000553,2025-08-01,S001,P0085,W01,42,2025-08-20,2025-08-28,35,97.56,Complete
POL001659,PO000553,2025-07-14,S019,P0062,W04,389,2025-08-07,2025-08-06,362,527.65,Complete
POL001660,PO000554,2026-04-18,S040,P0114,W02,5,2026-04-28,2026-05-01,5,590.03,Complete
POL001661,PO000554,2026-02-13,S033,P0037,W04,59,2026-03-10,2026-03-14,59,200.38,Complete
POL001662,PO000554,2026-05-15,S016,P0032,W04,464,2026-06-11,2026-06-16,464,26.69,Complete
POL001663,PO000555,2026-06-28,S043,P0008,W01,97,2026-07-15,2026-07-08,94,58.58,Complete
POL001664,PO000555,2026-05-08,S007,P0095,W01,239,2026-05-27,2026-05-31,239,17.25,Partial
POL001665,PO000555,2026-07-16,S033,P0119,W05,262,2026-08-12,2026-08-09,262,445.56,Complete
POL001666,PO000556,2025-09-07,S025,P0083,W01,347,2025-09-24,2025-09-29,347,473.74,Complete
POL001667,PO000556,2025-08-25,S010,P0045,W02,467,2025-09-03,2025-08-29,467,268.53,Complete
POL001668,PO000556,2025-07-12,S045,P0106,W04,211,2025-08-07,2025-08-09,211,539.69,Complete
POL001669,PO000557,2025-05-22,S037,P0031,W01,303,2025-06-13,2025-06-13,303,168.0,Complete
POL001670,PO000557,2026-03-26,S001,P0084,W03,498,2026-04-14,2026-04-27,498,442.73,Complete
POL001671,PO000557,2026-03-05,S005,P0072,W01,58,2026-03-19,2026-03-16,58,96.39,Complete
POL001672,PO000558,2026-04-26,S003,P0103,W03,242,2026-05-19,2026-05-15,220,573.4,Complete
POL001673,PO000558,2025-04-11,S020,P0117,W04,155,2025-04-26,2025-05-06,155,235.33,Complete
POL001674,PO000558,2025-10-22,S021,P0044,W02,469,2025-10-31,2025-11-06,469,32.16,Complete
POL001675,PO000559,2025-05-14,S035,P0012,W02,309,2025-05-22,2025-05-25,294,364.59,Complete
POL001676,PO000559,2026-06-20,S033,P0019,W03,326,2026-07-18,2026-07-17,326,564.31,Complete
POL001677,PO000559,2025-06-10,S001,P0089,W04,97,2025-06-30,2025-06-25,97,191.99,Partial
POL001678,PO000560,2025-03-28,S023,P0044,W03,474,2025-04-19,2025-04-18,474,33.96,Complete
POL001679,PO000560,2025-12-08,S038,P0017,W04,38,2025-12-27,2025-12-25,38,274.28,Complete
POL001680,PO000560,2026-06-12,S044,P0098,W03,250,2026-07-09,2026-07-06,250,78.28,Complete
POL001681,PO000561,2026-07-04,S015,P0078,W01,351,2026-07-16,2026-07-14,351,330.36,Complete
POL001682,PO000561,2025-02-27,S003,P0016,W05,440,2025-03-20,2025-03-18,440,316.24,Complete
POL001683,PO000561,2025-07-15,S008,P0086,W04,140,2025-07-20,2025-07-27,140,77.67,Complete
POL001684,PO000562,2025-04-03,S017,P0077,W01,170,2025-04-18,2025-04-12,170,83.55,Complete
POL001685,PO000562,2025-07-04,S022,P0119,W02,23,2025-07-20,2025-07-23,2,468.03,Complete
POL001686,PO000562,2025-11-17,S017,P0119,W03,332,2025-11-29,2025-12-02,327,434.43,Complete
POL001687,PO000563,2025-06-18,S005,P0118,W01,102,2025-07-01,2025-07-02,102,281.05,Complete
POL001688,PO000563,2025-02-10,S017,P0108,W05,310,2025-02-27,2025-03-04,310,78.63,Complete
POL001689,PO000563,2025-11-03,S014,P0096,W01,47,2025-11-25,2025-11-29,47,349.45,Complete
POL001690,PO000564,2025-02-01,S024,P0081,W02,245,2025-02-13,2025-02-15,245,139.15,Complete
POL001691,PO000564,2025-05-17,S004,P0066,W02,241,2025-05-26,2025-06-02,224,548.11,Complete
POL001692,PO000564,2025-01-01,S038,P0096,W05,253,2025-01-21,2025-01-09,253,394.23,Complete
POL001693,PO000565,2025-02-22,S021,P0116,W02,157,2025-03-01,2025-03-14,154,295.6,Complete
POL001694,PO000565,2025-09-19,S016,P0014,W03,89,2025-10-20,2025-10-28,89,168.17,Complete
POL001695,PO000565,2026-05-26,S044,P0017,W04,389,2026-06-21,2026-07-02,389,272.0,Complete
POL001696,PO000566,2026-04-10,S036,P0060,W01,453,2026-05-07,2026-05-03,453,168.78,Complete
POL001697,PO000566,2025-03-01,S007,P0036,W01,142,2025-03-15,2025-03-17,142,552.43,Complete
POL001698,PO000566,2025-01-21,S008,P0064,W01,229,2025-01-29,2025-02-01,229,123.84,Complete
POL001699,PO000567,2025-07-22,S001,P0038,W01,58,2025-08-10,2025-08-09,58,633.05,Partial
POL001700,PO000567,2026-01-27,S027,P0094,W02,79,2026-02-19,2026-03-05,79,568.73,Complete
POL001701,PO000567,2026-03-25,S018,P0108,W05,179,2026-04-05,2026-04-08,179,77.85,Complete
POL001702,PO000568,2026-05-09,S019,P0034,W05,353,2026-06-06,2026-06-01,353,231.13,Complete
POL001703,PO000568,2025-07-25,S025,P0093,W03,338,2025-08-10,2025-08-15,338,193.34,Complete
POL001704,PO000568,2025-04-11,S026,P0013,W05,364,2025-04-17,2025-04-22,364,305.78,Complete
POL001705,PO000569,2025-01-16,S001,P0096,W01,49,2025-02-08,2025-02-06,49,357.04,Complete
POL001706,PO000569,2025-03-30,S006,P0084,W03,27,2025-04-15,2025-04-09,27,522.57,Complete
POL001707,PO000569,2025-02-09,S038,P0086,W03,141,2025-02-28,2025-03-02,141,83.56,Complete
POL001708,PO000570,2026-06-01,S046,P0060,W01,169,2026-06-14,2026-06-11,169,161.49,Complete
POL001709,PO000570,2025-06-11,S041,P0013,W03,259,2025-07-03,2025-07-06,259,339.75,Complete
POL001710,PO000570,2026-05-09,S044,P0102,W03,294,2026-06-01,2026-05-29,294,400.75,Complete
POL001711,PO000571,2025-11-28,S023,P0014,W04,98,2025-12-22,2026-01-01,98,189.45,Complete
POL001712,PO000571,2025-11-20,S040,P0058,W03,411,2025-12-02,2025-11-30,411,188.4,Complete
POL001713,PO000571,2025-09-30,S043,P0021,W03,374,2025-10-14,2025-10-11,374,98.82,Complete
POL001714,PO000572,2026-05-07,S043,P0102,W02,158,2026-05-21,2026-05-23,158,368.55,Complete
POL001715,PO000572,2025-01-27,S008,P0069,W03,324,2025-02-04,2025-01-28,308,477.47,Complete
POL001716,PO000572,2025-02-25,S008,P0061,W01,153,2025-03-04,2025-03-01,153,82.55,Partial
POL001717,PO000573,2025-09-12,S020,P0039,W03,34,2025-09-24,2025-09-16,34,178.01,Complete
POL001718,PO000573,2025-08-25,S025,P0094,W02,369,2025-09-10,2025-09-13,369,589.37,Complete
POL001719,PO000573,2025-11-24,S046,P0026,W02,47,2025-12-11,2025-12-18,47,413.03,Complete
POL001720,PO000574,2026-03-19,S016,P0087,W02,113,2026-04-14,2026-04-13,113,559.51,Complete
POL001721,PO000574,2025-12-19,S040,P0117,W05,154,2026-01-03,2026-01-11,154,244.74,Complete
POL001722,PO000574,2025-06-04,S043,P0032,W04,448,2025-06-17,2025-06-14,448,25.91,Complete
POL001723,PO000575,2025-07-16,S047,P0083,W05,295,2025-08-10,2025-08-09,295,437.97,Complete
POL001724,PO000575,2026-03-28,S010,P0038,W02,396,2026-04-06,2026-04-12,396,660.42,Partial
POL001725,PO000575,2025-05-01,S012,P0112,W02,454,2025-05-21,2025-05-26,454,381.66,Complete
POL001726,PO000576,2025-10-30,S011,P0108,W01,447,2025-11-24,2025-11-28,447,76.4,Complete
POL001727,PO000576,2025-11-20,S036,P0038,W04,306,2025-12-16,2025-12-24,306,685.08,Partial
